Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,TAC-MI_126_Proteins,DKO_127N_Proteins,Sham_127C_Proteins,DKO_128N_Proteins,DFC_128C_Proteins,Sham_129N_Proteins,DKO_129C_Proteins,TAC-MI_130N_Proteins,Sham_130C_Proteins,DFC_131N_Proteins,TAC-MI_131C_Proteins,TAC-MI_126_Proteins_norm,DKO_127N_Proteins_norm,Sham_127C_Proteins_norm,DKO_128N_Proteins_norm,DFC_128C_Proteins_norm,Sham_129N_Proteins_norm,DKO_129C_Proteins_norm,TAC-MI_130N_Proteins_norm,Sham_130C_Proteins_norm,DFC_131N_Proteins_norm,TAC-MI_131C_Proteins_norm,TAC-MI_126_Proteins_norm_log2,DKO_127N_Proteins_norm_log2,Sham_127C_Proteins_norm_log2,DKO_128N_Proteins_norm_log2,DFC_128C_Proteins_norm_log2,Sham_129N_Proteins_norm_log2,DKO_129C_Proteins_norm_log2,TAC-MI_130N_Proteins_norm_log2,Sham_130C_Proteins_norm_log2,DFC_131N_Proteins_norm_log2,TAC-MI_131C_Proteins_norm_log2,A,DKOvsDFC_Log2FC,TACMIvsSham_Log2FC,DKOvsTACMI_Log2FC,DFCvsSham_Log2FC,DKOvsDFC_t,TACMIvsSham_t,DKOvsTACMI_t,DFCvsSham_t,DKOvsDFC_p_value,TACMIvsSham_p_value,DKOvsTACMI_p_value,DFCvsSham_p_value,F,F.p.value,DKOvsDFC_significant,TACMIvsSham_significant,DKOvsTACMI_significant,DFCvsSham_significant
Ras-related protein Rab-8B,Rab8b,P61028,Ras-related protein Rab-8B OS=Mus musculus GN=Rab8b PE=1 SV=1,235442,Rab8b,ENSMUSG00000036943.9,False,False,False,25,6,25,1,1,9,,0,,48.1,36.1,45.2,25.3,37.7,35.5,29.0,59.0,42.7,41.4,73.3,49.17457033005804,32.01563102793465,49.76928977186031,30.8657481891682,32.90857382620099,41.9638114428808,28.65852361651533,56.00525133672155,47.45504299983828,34.30245758980223,73.09928176869938,0.24292902333735444,-0.376206977708355,0.26027237584867,-0.4289766605913412,-0.33651991837703576,0.01416229591936169,-0.5360191343804805,0.4305786844603823,0.19157798568435958,-0.27667148188817503,0.8148738076952595,5.3769115183516805,-0.140471890760784,0.34078961934686497,-0.943194762724388,-0.461933252616738,-0.9596675940364409,2.6029915943583997,-7.20423363810138,-3.1558084022592996,0.36120229064546994,0.0275882770361674,3.9878096528273296e-05,0.0109939893712335,20.7230089831419,0.000176775206525643,0,0,-1,0
Clathrin interactor 1,Clint1,Q5SUH7,Clathrin interactor 1 OS=Mus musculus GN=Clint1 PE=1 SV=1,216705,Clint1,ENSMUSG00000006169.19,False,False,False,13,7,16,0,7,11,,0,,350.7,375.7,320.3,297.8,399.9,324.6,352.7,421.0,327.5,421.4,410.0,358.5347570634377,333.19314618268834,352.6792812815676,363.3130359974028,349.07529636864126,383.7029068833552,348.546940673964,399.63069174169107,363.97017757487197,349.1559330517551,408.87729229422575,-0.02160971204956219,-0.12736397082344375,-0.04536587066152187,-0.002509563573239504,-0.06018443270525964,0.07626699920560043,-0.06236973083885111,0.13494469129524944,9.755050635540385e-05,-0.05985120743988226,0.16794524708456748,8.50757888522137,-0.00406326833927118,0.0834271824266075,-0.157841163855263,-0.0703507130893843,-0.0554149849629475,1.27207963074754,-2.4067279224058797,-0.9594452993178729,0.9569653045281729,0.23384458087450002,0.0383053191375361,0.361308547623756,2.3878051758209304,0.133610678783643,0,0,0,0
Sorting nexin-6,Snx6,Q6P8X1,Sorting nexin-6 OS=Mus musculus GN=Snx6 PE=1 SV=2,72183,Snx6,ENSMUSG00000005656.9,False,False,False,17,7,16,0,6,12,,0,,462.2,382.8,390.0,258.4,399.6,338.7,329.5,490.3,405.2,483.5,523.4,472.5257049179381,339.4898492380439,429.42528785454687,315.24542814549653,348.8134244283798,400.37022354095,325.6201217807518,465.4131310236369,450.3227968040859,400.60961943645844,521.9667677726775,0.23627913994217842,-0.24074523420226512,0.09829347797768939,-0.34763822468449135,-0.20165810794604866,-0.0027789910712918697,-0.30092381859276607,0.21439824240409777,0.16684584077224152,-0.0019166091160620624,0.37984428451671626,8.647969862444441,-0.19464840062878302,0.18938711306145,-0.5732763147808381,-0.189240801090605,-2.2949570960549597,2.4964861537368397,-7.556883670597349,-2.23120004029353,0.0461536209411649,0.0329691037984357,2.7013286908364102e-05,0.0513146580262014,20.7438429224353,0.000176059366615049,0,0,-1,0
Ankyrin repeat and SOCS box protein 2,Asb2,Q8K0L0,Ankyrin repeat and SOCS box protein 2 OS=Mus musculus GN=Asb2 PE=1 SV=1,65256,Asb2,ENSMUSG00000021200.14,False,False,False,14,7,14,0,7,12,,0,,166.1,197.2,233.0,125.7,220.7,188.1,164.3,187.5,211.3,293.7,179.4,169.81073039132306,174.88871021353776,256.5540822310498,153.35274890823885,192.65045738574426,222.34909668748952,162.36535966184377,177.98279026500492,234.8302244933449,243.3485940609883,178.90874692093684,-0.19335801370302086,-0.15084847945032376,0.4019773417424153,-0.3404316120978521,-0.011300028598795642,0.1955409038178031,-0.2580417706780498,-0.12554789075092554,0.2743324667661007,0.32573879970464237,-0.11806171675200083,7.60114182958438,-0.406993339628331,-0.43627277784409,-0.104118080340093,-0.133397518555852,-3.8715589833448196,-4.63993289510859,-1.10733680962831,-1.26895531458192,0.00346717585165936,0.00107994293953188,0.29561778089350393,0.234909498239395,13.9157038996295,0.0008387661073039099,0,-1,0,0
"39S ribosomal protein L24, mitochondrial",Mrpl24,Q9CQ06,"39S ribosomal protein L24, mitochondrial OS=Mus musculus GN=Mrpl24 PE=1 SV=1",67707,Mrpl24,ENSMUSG00000019710.13,True,True,False,38,7,16,6,7,3,,0,,562.9,532.4,494.1,424.6,616.5,472.5,561.8,585.2,496.4,610.8,544.7,575.4753771058143,472.16404319314154,544.0488069972606,518.0077739573446,538.1468372374778,558.5324199087655,555.1847781985624,555.4961539364314,551.6787668646303,506.0855337162126,543.2084417382068,0.09913114284367808,-0.1863348782750851,0.018113024289542423,-0.05264930897172526,0.0023768180530492344,0.05601796593166242,0.04734495513953085,0.04815386475821448,0.03820539660277511,-0.08624182218209953,0.01588284181043953,9.06947924794312,-0.0219472419712332,0.0169438208627817,-0.11826902717320201,-0.0793779643391872,-0.29981408732628195,0.258784607565679,-1.80633424019611,-1.08435638352031,0.770828780462515,0.801366967318067,0.10284817744059199,0.30517452112817606,1.4949648149781498,0.27829011512635804,0,0,0,0
Metalloreductase STEAP4,Steap4,Q923B6,Metalloreductase STEAP4 OS=Mus musculus GN=Steap4 PE=1 SV=1,117167,Steap4,ENSMUSG00000012428.9,False,False,False,16,6,14,6,6,5,,0,,167.5,202.8,201.1,161.5,202.6,192.4,187.5,159.2,200.7,278.5,189.8,171.2420068666262,179.85512389100134,221.42929586551122,197.02839259093534,176.85085032329764,227.4320372284582,185.292178555056,151.11925445434017,223.04981569244825,230.7544550425102,189.28026848157086,-0.18085682130690284,-0.11005820869889771,0.1899526386321213,0.021510073188923506,-0.1343603139512748,0.22854202419064684,-0.06709148523152209,-0.3612059803518859,0.20047248631977332,0.24946503173318124,-0.0363694445241558,7.60074965945839,-0.109432232471447,-0.399133131775164,0.140930875147152,-0.14877002415656498,-0.916017238565769,-3.7353489052024402,1.31892330724045,-1.2452995212796698,0.382505806239449,0.00429927270019242,0.21835155751683605,0.243102760675735,4.9423655154225195,0.0252908295292586,0,-1,0,0
Ubiquinol-cytochrome-c reductase complex assembly factor 1,Uqcc1,Q9CWU6,Ubiquinol-cytochrome-c reductase complex assembly factor 1 OS=Mus musculus GN=Uqcc1 PE=1 SV=1,56046,Uqcc; Uqcc1,ENSMUSG00000005882.18,True,True,False,24,7,18,0,7,2,,0,,648.4,801.4,586.9,473.6,685.6,474.2,594.2,592.9,543.1,718.0,626.9,662.8854761332564,710.729271628444,646.2300036970091,577.7872862604767,598.4646741443873,560.5419545412416,587.2032666528762,562.8053138566476,603.5792471478259,594.9073562675846,625.1833525347564,0.11914892260308463,0.2196893973535019,0.08243701372902557,-0.07907226213847096,-0.028344630014970562,-0.12278836347244493,-0.05575072704177053,-0.11697477088078934,-0.016067518493700916,-0.0369457031588567,0.03466864151539717,9.253466910833449,0.0609339693113373,0.0310872204916048,0.0160078716451899,-0.0138388771745426,0.568506835123486,0.324274740945557,0.166980140030065,-0.129115111867462,0.582986260222566,0.7528140902084909,0.870914854551953,0.8999811219895859,0.146182312581656,0.92965475415551,0,0,0,0
Rho-associated protein kinase 1,Rock1,P70335,Rho-associated protein kinase 1 OS=Mus musculus GN=Rock1 PE=1 SV=1,19877,Rock1,ENSMUSG00000024290.8,False,False,False,7,10,20,0,7,18,,0,,368.0,343.2,389.9,237.6,323.1,331.6,291.1,378.2,381.7,391.9,391.8,376.22124493682657,304.37020966169456,429.31517880637904,289.8696351678405,282.03607966168545,391.9774612523739,287.6722836126763,359.0031534838659,424.20585276436225,324.71336061457714,390.72712956311625,0.11703443200113206,-0.1887197256065356,0.3074902943205622,-0.25914267299544136,-0.298667154890893,0.176223814512511,-0.2701206587832061,0.04944962965038435,0.29021763876887086,-0.09538014029584652,0.17161454331847814,8.43840307686223,-0.0423040382016904,-0.14527771421065197,-0.35202722078505894,-0.45500089679402,-0.5489123019405611,-2.1075366852868,-5.10684165190199,-5.903823849001861,0.5958333435605839,0.0629689720316005,0.000553920259817279,0.00019039130678269098,22.786308531458502,0.00012018894102750701,0,0,-1,-1
Cyclin-dependent-like kinase 5,Cdk5,P49615,Cyclin-dependent-like kinase 5 OS=Mus musculus GN=Cdk5 PE=1 SV=1,12568,Cdk5,ENSMUSG00000028969.10,False,False,False,20,5,12,0,4,5,,0,,162.8,178.9,157.6,138.9,203.9,177.2,166.2,169.1,178.2,233.8,168.3,166.4370072709657,158.6591798032551,173.53185991250407,169.45661752867443,177.98562873109768,209.46443345573175,164.24298707120164,160.51674578033243,198.0442309735639,193.71774358685417,167.83914217833708,-0.07783314907064298,-0.14687840544782027,-0.017608840014344374,-0.05189342420846099,0.01895135546669291,0.25389589717813266,-0.0969776305292731,-0.13008558828304118,0.17301327468158867,0.1411467022399533,-0.06573019201280683,7.456665591255879,-0.17863218224850602,-0.22764975373729002,-0.00736684360635387,-0.0563844150951374,-2.14914115588042,-3.06215682257858,-0.0990927072826907,-0.678366381163202,0.0587883624201435,0.0128333754538007,0.923141196461419,0.513855071073816,4.93649041173459,0.0253732073507986,0,-1,0,0
"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",Ddah2,Q99LD8,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Mus musculus GN=Ddah2 PE=1 SV=1",51793,Ddah2,ENSMUSG00000007039.12,False,False,False,35,5,14,2,5,17,,0,,219.1,231.2,213.5,160.8,225.0,185.2,210.2,289.9,167.0,243.0,268.2,223.99476838494212,205.0419361124236,235.08281783832246,196.17439955803349,196.40395519615979,218.9210670203246,207.72488497212146,275.1851247883996,185.59700658016374,201.34051194014353,267.465584861735,0.04117726934119492,-0.08636876131118765,0.11088132872499479,-0.15015098332306298,-0.14846378475764155,0.008123025571213027,-0.06761370964957703,0.33811471905623414,-0.23011432579105673,-0.11265028011069678,0.2970655022495805,7.76614395756801,0.0291792143395631,0.262489154047286,-0.326830314976945,-0.0935203752692217,0.26010265266557103,2.61599889937481,-3.25723075060079,-0.8336378561373059,0.8003801035046869,0.0269943564295327,0.00930551727918543,0.425115201957678,4.88946371703787,0.0260443863293491,0,0,-1,0
Fibromodulin,Fmod,P50608,Fibromodulin OS=Mus musculus GN=Fmod PE=2 SV=1,14264,Fmod,ENSMUSG00000041559.7,False,False,False,18,5,12,5,5,1,,0,,72.1,103.1,73.0,94.5,105.6,75.7,93.8,91.6,77.6,108.6,105.0,73.71073847811194,91.43522324044496,80.37960516251775,115.28905944175474,92.17892297206431,89.48339510495991,92.69550052514268,86.9505258041304,86.24148329712996,89.981809039916,104.7124772948627,-0.297558445468324,0.013316778496124115,-0.17260376707559733,0.34775044954632506,0.025003653436294293,-0.017813262763409554,0.03306605384350281,-0.05923850596833624,-0.07105126602546186,-0.009799885859597346,0.20892819783847383,6.5013613526281295,0.123775876840304,0.0378665140887611,0.18066734516137897,0.0947579824098366,0.855378407200854,0.29257189492954305,1.3959084641869097,0.6548443374622079,0.41356538939591797,0.7761908386881429,0.19476201134874802,0.528230287610674,1.08745724036889,0.400948294945767,0,0,0,0
H/ACA ribonucleoprotein complex subunit 4,Dkc1,Q9ESX5,H/ACA ribonucleoprotein complex subunit 4 OS=Mus musculus GN=Dkc1 PE=1 SV=4,245474,Dkc1,ENSMUSG00000031403.14,False,False,False,9,3,8,1,3,X,,0,,412.4,495.2,418.6,363.7,477.0,394.7,463.5,431.1,429.5,525.9,444.4,421.6131560107263,439.1728666214194,460.91647563054704,443.7103800948804,416.3763850158587,466.5666584931,458.04226538809843,409.2180313772993,477.32882830048095,435.7406388037921,443.1830943793998,-0.06949014603925896,-0.010621108355941544,0.0590953067145108,0.00420827219528519,-0.08752178372750663,0.07667318244573984,0.05007069614279658,-0.11254031558500976,0.10957343911501383,-0.02194036088148721,0.002492817975857875,8.789266221326361,0.0692836922985478,-0.14162652397455802,0.0743985012101849,-0.13651171506292098,1.20875669035495,-2.76253296595563,1.4511992982878401,-2.3816491791906698,0.256217594814628,0.0211281065180224,0.179192665749529,0.0399432304388964,3.16513712800706,0.0757796949870046,0,0,0,0
Transmembrane protein 43,Tmem43,Q9DBS1,Transmembrane protein 43 OS=Mus musculus GN=Tmem43 PE=1 SV=1,74122,Tmem43,ENSMUSG00000030095.10,False,False,False,21,7,17,7,7,6,,0,,383.9,331.6,361.2,267.4,364.2,314.3,331.4,475.0,333.5,450.5,474.6,392.47645633491226,294.08263847266295,397.7138819822111,326.2253385685208,317.9125354775173,371.5274911689418,327.49774919010963,450.8897353380125,370.6383334999078,373.2670807779204,473.3003973727794,0.09026406441051193,-0.3261204331035259,0.1093888709105908,-0.17647320519604826,-0.21371214467261268,0.011126918322318602,-0.17085705717771305,0.2904326183131012,0.007670052132066729,0.01786623130965026,0.36041408475164616,8.52619823835542,-0.126560608477615,0.204308308703427,-0.471520487650849,-0.14065157046980803,-1.26461986893209,2.28245635587465,-5.26765132947208,-1.4054196858897299,0.236393848197573,0.0471238936004469,0.000443343955972413,0.19200391121384802,9.95433897873933,0.0028327310112147602,0,0,-1,0
Poly [ADP-ribose] polymerase,Parp1,Q921K2,Poly [ADP-ribose] polymerase OS=Mus musculus GN=Parp1 PE=1 SV=1,11545,Parp1,ENSMUSG00000026496.11,False,False,False,8,8,16,0,8,1,,0,,331.1,385.5,359.0,311.7,358.0,346.7,360.3,315.4,373.9,372.3,331.5,338.49688640919373,341.8843701182496,395.2914829225188,380.2708976507402,312.5005153787787,409.8268571055429,356.05745031139566,299.39078426444024,415.53725006181566,308.47354977496065,330.59224974520936,-0.0536561541149041,-0.03929024887234611,0.1701181530646796,0.11422881526049977,-0.16894014857329864,0.22221581365093357,0.019311322952159315,-0.2307689040775287,0.24217909284282158,-0.1876519276152031,-0.08774581451781849,8.45665490743089,0.209712667874358,-0.335561310756228,0.15547358735018899,-0.3898003912803979,2.9398233772849602,-5.2592457240723,2.43673443054247,-5.46435422512239,0.0157216261983648,0.000448493285240786,0.0364325223487093,0.000339329309245273,13.478263732874801,0.000945726695666482,0,-1,0,-1
60S ribosomal protein L27a,Rpl27a,P14115,60S ribosomal protein L27a OS=Mus musculus GN=Rpl27a PE=1 SV=5,26451,Rpl27a,ENSMUSG00000046364.14,False,False,False,39,6,26,6,6,7,,0,,782.1,641.0,743.5,361.1,700.4,621.9,515.6,779.2,715.0,853.2,992.2,799.5723795247067,568.476994152524,818.6607731278349,440.53840597267344,611.3836898639569,735.1350517275371,509.5287854025967,739.6490142639565,794.6219144001022,706.9289085898373,989.4830473520263,0.2243682054421594,-0.2677584654712888,0.2584053379913982,-0.6355926327188772,-0.16278236559400838,0.10314888097602193,-0.42569677841562914,0.11198039991165487,0.2154081502351186,0.046704708571205344,0.5318145590722594,9.418716620733539,-0.384977130357193,0.0970669317411765,-0.732403680343955,-0.25035961824558606,-2.7455245206978,0.773956771469331,-5.83977238883715,-1.7854787120680002,0.0217371251873923,0.45793699278614,0.00020678136193148702,0.10634301264500501,13.5306507422543,0.0009320798656763471,0,0,-1,0
"Valine--tRNA ligase, mitochondrial",Vars2,Q3U2A8,"Valine--tRNA ligase, mitochondrial OS=Mus musculus GN=Vars2 PE=1 SV=2",68915,Vars2,ENSMUSG00000038838.15,True,True,False,6,5,12,2,5,17,,0,,189.6,268.1,227.8,193.5,247.5,192.4,249.4,218.8,235.0,327.0,199.5,193.83572836962585,237.76705480856737,250.8284117263225,236.06807409502161,216.04435071577575,227.4320372284582,246.46330310203183,207.69405071990977,261.1694403972364,270.93970125278577,198.95370686023912,-0.2486448915225754,0.0460694193988882,0.12322136515344706,0.03572353575797482,-0.0921519017795136,-0.018043914690787588,0.09789344544610756,-0.14901951698441174,0.18150668752808397,0.23449240100979818,-0.21104662931699192,7.84733559833982,-0.0112747827474839,-0.29846505860490996,0.26279914614231603,-0.0243911297151094,-0.11610737979632199,-3.43637178180057,3.02573297626835,-0.251179133551425,0.910004808227513,0.0069477351186700105,0.0136315600173581,0.807068605868379,5.06080992382775,0.0236968462612606,0,-1,1,0
Optic atrophy 3 protein homolog,Opa3,Q505D7,Optic atrophy 3 protein homolog OS=Mus musculus GN=Opa3 PE=1 SV=1,403187,Opa3,ENSMUSG00000052214.9,True,False,False,31,6,20,2,5,7,,0,,739.0,974.5,670.5,645.2,799.1,590.5,766.2,698.0,675.0,899.0,640.8,755.5095108921599,864.2446658371834,738.2811679653172,787.1375783261393,697.5395582100057,698.0177649865102,757.1779584473809,662.5706005598583,750.1675415665301,744.8770380007779,639.0452900052192,0.04253586326238157,0.23652574021128103,0.009256304886873679,0.10170176253154573,-0.07263901788380878,-0.07165029952660795,0.04571836069001911,-0.14683986403025173,0.032298787550979924,0.02208823567586471,-0.19899587336828795,9.518770243690119,0.15325734558158802,-0.0910682223491364,0.229081912523004,-0.0152436554077209,1.74791712837279,-1.1612384425053999,2.9210927417086396,-0.17385559096730702,0.112914698784388,0.27412044537527397,0.0162191946531641,0.865657436725049,2.94050171901856,0.0887147147528306,0,0,1,0
Protein phosphatase inhibitor 2,Ppp1r2,Q9DCL8,Protein phosphatase inhibitor 2 OS=Mus musculus GN=Ppp1r2 PE=1 SV=3,66849,Ppp1r2,ENSMUSG00000047714.14,False,False,False,33,5,10,0,5,16,,0,,247.7,330.2,220.2,234.8,287.9,209.6,235.8,269.1,234.7,252.3,252.2,253.23370209470636,292.84103505329705,242.46012406556724,286.45366303623297,251.30977200433065,247.76379939233283,233.02344375083845,255.4409005883351,260.8360326009846,209.0461364711861,251.50939784537496,0.006277590864803173,0.21592589836885878,-0.056444334951021524,0.18410995587552748,-0.004725060031138817,-0.02522641888410515,-0.11371672336452487,0.01879771390272289,0.04895135063816625,-0.27037045036007257,-0.003579522059205864,7.978048020300549,0.23298746548889604,0.01807172863509,0.0882744493905152,-0.126641287463291,2.15260603710953,0.18667523212714804,0.911847099058024,-1.17005779417689,0.0584525245771387,0.8558733980594692,0.38458722686968894,0.270724168666724,1.5572820114688901,0.263597335369034,0,0,0,0
Vacuolar protein sorting 13D,Vps13d,B1ART2,Vacuolar protein sorting 13D OS=Mus musculus GN=Vps13d PE=1 SV=2,230895,Vps13d,ENSMUSG00000020220.16,False,False,False,2,7,14,0,7,4,,0,,256.2,319.2,280.4,222.5,252.6,227.1,250.2,255.6,263.8,347.3,279.6,261.92359498047546,283.0855796154222,308.7457710626024,271.44778545809976,220.49617370022204,268.4501853148797,247.25388306386674,242.6261396892547,293.17658883740836,287.7595053366743,278.83436811089155,-0.03482273972621108,0.07726949199165034,0.20245060780893454,0.01670594582030205,-0.2832151474933182,0.0006856325990352019,-0.11797558986476542,-0.1452337784769977,0.12780113568024376,0.10089481635942121,0.0554396253017142,8.067824957986849,0.0831601148826806,-0.15185142299657,0.0335389136162281,-0.201472624263022,0.699735066211741,-1.4285400822860699,0.315516848453861,-1.6952533107659298,0.501003698909115,0.18543857586953,0.7592467136074049,0.122756084415807,1.1504183036428401,0.378538962210928,0,0,0,0
"KH domain-containing, RNA-binding, signal transduction-associated protein 1",Khdrbs1,Q60749,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Mus musculus GN=Khdrbs1 PE=1 SV=2",20218,Khdrbs1,ENSMUSG00000028790.13,False,False,False,23,8,14,6,8,4,,0,,795.3,747.6,723.7,499.6,672.3,668.2,677.9,829.7,725.2,760.9,795.2,813.0672720061362,663.0162259413836,796.8591815906041,609.5070274825467,586.8550181261254,789.8653184826184,669.9176951598531,787.5857124419978,805.9577794726631,630.452656523684,793.0224947130935,0.1811136098379258,-0.11321693616817008,0.1520636843855332,-0.23461825899549638,-0.28925698273195266,0.13934556354448624,-0.09827725426248968,0.13517582571439313,0.16844315049022462,-0.18587307762038918,0.14510067580593144,9.48611730366948,0.0888608803674522,0.000512570979335436,-0.30250085359480394,-0.390849162982921,1.44014432226245,0.00928761972451438,-5.481217251456879,-6.33438697212203,0.18221684148245498,0.9927833636877209,0.00033172401925067797,0.000110838620409048,23.395644443011697,0.000107868107850339,0,0,-1,-1
Rab11 family-interacting protein 5,Rab11fip5,A0A0N4SW73,Rab11 family-interacting protein 5 OS=Mus musculus GN=Rab11fip5 PE=1 SV=1,52055,Rab11fip5,ENSMUSG00000051343.11,True,False,False,7,7,14,1,7,6,,0,,462.4,480.7,340.7,336.9,455.9,313.8,403.3,504.5,332.1,423.0,514.1,472.7301729858386,426.3134026351299,375.1415271078054,411.0146468352081,397.9580585507966,370.9364515711548,398.5511232600218,478.8923610063732,369.08243045073283,350.48163189580544,512.6922340694182,0.19836370130396475,0.04926116277834325,-0.13521827523419816,-0.003463442927920113,-0.05003685854496176,-0.15148120226861117,-0.04788845475356496,0.21704817344087246,-0.1587101871974479,-0.2333144121442139,0.31543979554774815,8.686509439115701,0.14097872371020997,0.39208711166428106,-0.24431413506524202,0.006794252888829179,2.027728666348,6.3051270137376,-3.9287995116676098,0.0977232662243119,0.0718003154552303,0.000114901707963501,0.00316975647272382,0.924199610808245,16.3388936217447,0.00045359033637590594,0,1,-1,0
