Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,S3KO_126_Proteins,S3KO_127C_Proteins,S3KO_129N_Proteins,S3FL_127N_Proteins,S3FL_130N_Proteins,DFC_128N_Proteins,DFC_129C_Proteins,DKO_128C_Proteins,DKO_130C_Proteins,DKO_131_Proteins,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm,S3KO_126_Proteins_norm_log2,S3KO_127C_Proteins_norm_log2,S3KO_129N_Proteins_norm_log2,S3FL_127N_Proteins_norm_log2,S3FL_130N_Proteins_norm_log2,DFC_128N_Proteins_norm_log2,DFC_129C_Proteins_norm_log2,DKO_128C_Proteins_norm_log2,DKO_130C_Proteins_norm_log2,DKO_131_Proteins_norm_log2,A,DKOvsDFC_Log2FC,S3KOvsS3FL_Log2FC,DKOvsS3KO_Log2FC,DFCvsS3FL_Log2FC,DKOvsDFC_t,S3KOvsS3FL_t,DKOvsS3KO_t,DFCvsS3FL_t,DKOvsDFC_p_value,S3KOvsS3FL_p_value,DKOvsS3KO_p_value,DFCvsS3FL_p_value,F,F.p.value,DKOvsDFC_significant,S3KOvsS3FL_significant,DKOvsS3KO_significant,DFCvsS3FL_significant
Elongation factor 1-beta,Eef1b,O70251,Elongation factor 1-beta OS=Mus musculus GN=Eef1b PE=1 SV=5,55949,Eef1b2,ENSMUSG00000025967.16,False,False,False,69,12,45,2,12,1,Phospho [S106],0,,1071.7,1090.3,922.6,1067.4,1048.8,1118.1,897.1,900.2,1000.5,1050.4,1004.874552175323,1032.2431765126605,1004.469777767764,1024.855280330951,1036.0078338532667,1009.2448542179648,1080.0412493915678,989.3515475509612,998.1584199112744,996.403769114055,-0.01765943765029121,0.021108036555890664,-0.018240687991172067,0.010745356078281532,0.026360066843277963,-0.01139861422626609,0.08641156818688422,-0.04011969340189836,-0.027334133131878602,-0.029872461262828054,9.99045912993452,-0.0699485729125087,-0.0234834078226367,-0.0275113995703435,0.0189537655195284,-1.38469321693959,-0.46487460956928606,-0.608894985337262,0.34251499311092803,0.20292858087684,0.654207806325537,0.559205375008639,0.7406430217224291,0.7328400653676759,0.560549275235146,0,0,0,0
Dystrobrevin alpha,Dtna,A0A1Y7VL34,Dystrobrevin alpha OS=Mus musculus GN=Dtna PE=4 SV=1,13527,Dtna,,False,False,False,23,17,71,0,17,18,Phospho [S362; S363; S455],0,,1317.8,1323.2,1158.2,1375.4,1294.8,1368.3,1017.0,1070.7,1203.4,1282.1,1235.6290798326402,1252.7416042938205,1260.9764758406939,1320.578932515636,1279.0073829836097,1235.0860692482258,1224.391874519256,1176.7370606118798,1200.5835507458548,1216.1931382150892,-0.004619090201046561,0.015224049359382263,0.024676542013480685,0.09130571592563719,0.04515977241125135,-0.005253237516805953,-0.017799443897342115,-0.0750728304367172,-0.04612901291457305,-0.02749246474328082,10.275649104354,-0.0380384286577833,-0.0564722437778364,-0.0613252697554625,-0.0797590848755156,-0.807951257662846,-1.19949277594593,-1.45632084842358,-1.5465078630774,0.442095812322443,0.26409492097577,0.18277824108183605,0.15993447514817097,2.17582425271638,0.16754092571434698,0,0,0,0
Alcohol dehydrogenase [NADP(+)],Akr1a1,Q9JII6,Alcohol dehydrogenase [NADP(+)] OS=Mus musculus GN=Akr1a1 PE=1 SV=3,58810,Akr1a1,ENSMUSG00000028692.14,False,False,False,64,18,49,6,17,4,,0,,1129.1,1177.2,1066.7,1141.2,1130.2,1161.4,1041.0,1134.5,1140.2,1165.5,1058.6953969031977,1114.5158831429,1161.3569390254431,1095.7137398479308,1116.415001736234,1048.3292851164874,1253.2860780477338,1246.8555106604815,1137.5314646505099,1105.5870077136624,-0.09652059278728409,-0.022390979244899967,0.03700329160685634,-0.04693721912116189,-0.019934740320557864,-0.11071621076642835,0.1469076091711745,0.13948613497940165,0.007098295415232769,-0.0339955889323349,10.1445924407274,0.0194339146183946,0.0061332195790893,0.0648323739625418,0.0515316789232365,0.21766352716533802,0.0686932217557703,0.8118434723350529,0.526876758291307,0.8330503787333009,0.946891897599021,0.43998228326840505,0.612336430585069,0.325896345275642,0.8068804650413969,0,0,0,0
Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,Ppp1ca,P62137,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Mus musculus GN=Ppp1ca PE=1 SV=1,19045,Ppp1ca,ENSMUSG00000040385.6,False,False,False,36,12,40,1,1,19; CHR_MG153_PATCH,,0,,20.3,18.1,20.9,18.6,21.1,29.1,19.3,19.7,19.4,24.1,19.03420118424844,17.13620241665519,22.754626441953462,17.85863613842579,20.842644254675754,26.26690390639726,23.235755337484402,21.650994764223434,19.354596048254596,22.861129889231457,-0.13716202517267373,-0.2887086234594083,0.12040385187388747,-0.22913414395216947,-0.006217729821456963,0.32749010908184584,0.1505904938951561,0.04867726151876006,-0.11307985288802058,0.12714065892407955,4.38768414508469,-0.218127612303561,0.01585367130075,0.122734954771004,0.356716238375315,-1.62953398181529,0.118435698480711,1.02512316968289,2.43268026929789,0.141210918243564,0.9085940318764499,0.334811445918979,0.04053881839467201,2.70350660553343,0.11474631252259901,0,0,0,0
Tripartite motif-containing protein 54,Trim54,Q9ERP3,Tripartite motif-containing protein 54 OS=Mus musculus GN=Trim54 PE=1 SV=1,58522,Trim54,ENSMUSG00000062077.14,False,False,False,48,13,28,0,11,5,,0,,638.5,562.4,417.4,599.3,557.0,579.8,357.9,452.2,543.0,593.9,598.6865741942182,532.453051885463,454.439285974707,575.4129375139019,550.20629620163,523.3522640869116,430.88481011842833,496.98374783664144,541.7291574331055,563.3703336603552,0.19149574737067887,0.022349153668365318,-0.20621760990871607,0.13429248864867205,0.06966747883719471,-0.0025228306265976386,-0.2830029298180978,-0.07710649604764441,0.047266572755019,0.10377842512111002,9.034161359946241,0.16740904749850902,-0.0994375533661547,0.0221037368993837,-0.24474286396527997,1.3197090384169798,-0.783880201794672,0.19481391529692899,-1.76124056855804,0.222850656842054,0.455320246592257,0.850314911667805,0.11559303388978599,1.09449235766866,0.40492929519445203,0,0,0,0
"Acyl-CoA synthetase family member 3, mitochondrial",Acsf3,Q3URE1,"Acyl-CoA synthetase family member 3, mitochondrial OS=Mus musculus GN=Acsf3 PE=1 SV=2",257633,Acsf3,ENSMUSG00000015016.8,True,True,False,34,18,50,2,18,8,,0,,1352.3,1367.1,1133.8,1295.3,1269.8,1277.3,980.0,1156.3,1254.8,1310.7,1267.9778453920771,1294.3039957905696,1234.4112660232936,1243.6715801130604,1254.3123068524771,1152.945579369114,1179.846644079519,1270.8144794858658,1251.8632536778282,1243.322943809779,0.03373087868045843,0.06337784614282782,-0.004975525646523593,0.005806899503317808,0.018097944798530108,-0.10347424229223101,-0.07019930874194635,0.03695477344554199,0.015278319509500093,0.005402414600537142,10.2745829443436,0.10604861136895301,0.0187586442413306,-0.0114992305403909,-0.0987891976680135,2.21399321621409,0.39162710911119103,-0.268407772056921,-1.88273906966746,0.057167661097004004,0.7053901805742501,0.7950647820681129,0.095876692929416,2.33712592547564,0.148730191184436,0,0,0,0
Cathepsin B,Ctsb,P10605,Cathepsin B OS=Mus musculus GN=Ctsb PE=1 SV=2,13030,Ctsb,ENSMUSG00000021939.7,False,False,False,38,10,63,10,10,14,,0,,1249.0,1365.3,1097.5,1159.6,1126.6,1081.5,997.9,1299.7,1395.1,1420.3,1171.119077789473,1292.5998430640514,1194.8900727293744,1113.380347640782,1112.8589107733508,976.2081297171353,1201.3969042111753,1428.416136805137,1391.8348941711333,1347.2889121027151,-0.05368180688848412,0.08870614012077915,-0.024691681922865527,-0.1266230580247587,-0.12729888331504746,-0.31630891000305006,-0.0168567300384872,0.232846755793922,0.19541850079555978,0.1484896734824268,10.247353866110599,0.358834463378075,0.130405187773052,0.18880742625415803,-0.0396218493508655,3.9986056658982,1.4531461604412401,2.35227725129932,-0.40304965084456706,0.0038228165254251202,0.18363265211582697,0.046000809636964006,0.697294305208645,6.8521520920079695,0.0129163272492184,0,0,0,0
Mitochondrial pyruvate carrier 2,Mpc2,Q9D023,Mitochondrial pyruvate carrier 2 OS=Mus musculus GN=Mpc2 PE=1 SV=1,70456,Mpc2,ENSMUSG00000026568.6,True,False,False,65,10,84,6,10,1,,0,,2477.6,2883.7,2376.8,2832.5,2757.3,3112.3,1928.8,2534.6,2708.5,3006.5,2323.110189856844,2730.1473430336227,2587.7127333605263,2719.6014441984435,2723.6693366548557,2809.295018140213,2322.130823572016,2785.6147882944524,2702.1609998297718,2851.9496685466543,-0.189480013254542,0.04344121490857411,-0.03386012894293522,0.037857641963684685,0.04001396657164946,0.08467053805802927,-0.19008834634175287,0.07245816811919958,0.028576036711911,0.10641092220619264,11.371321883656002,0.12185727982096901,-0.0989021133639643,0.129114684775402,-0.0916447084095307,1.28475083188122,-1.04273271655042,1.5219419016228402,-0.8820317104512728,0.23424287636261198,0.327058319498961,0.16588919796503301,0.40306181090424603,1.04119115807703,0.424511352190606,0,0,0,0
NSFL1 cofactor p47,Nsfl1c,A2AT02,NSFL1 cofactor p47 OS=Mus musculus GN=Nsfl1c PE=1 SV=1,386649,Nsfl1c,ENSMUSG00000027455.16,False,False,False,59,16,56,1,1,2,Phospho [S114],0,,56.7,28.1,29.2,28.3,23.5,17.9,31.4,27.6,27.3,25.2,53.16449296290082,26.603717563978503,31.79115273229862,27.172010898787626,23.213371563264463,16.157305152045048,37.8032496164254,30.3333733752572,27.236106810172707,23.904583950565673,0.9042426099264214,-0.09459256297964469,0.1624049060150652,-0.06409908488627636,-0.29126434462159967,-0.814033829220139,0.41228983286074516,0.0946855261825954,-0.06069992681325331,-0.24893312646392296,4.8281485177426395,0.12922282248150502,0.501700032407888,-0.3956674933521421,-0.0231902834257589,0.342023982653879,1.32788806099856,-1.1708539225616699,-0.0560315672983883,0.7409989479497209,0.22025440566889104,0.274801346968049,0.95666808207688,0.922780520426567,0.47194056976297205,0,0,0,0
Nap1l4 protein,Nap1l4,B7ZNL2,Nap1l4 protein OS=Mus musculus GN=Nap1l4 PE=1 SV=1,17955,Nap1l4,ENSMUSG00000059119.9,False,False,False,40,13,54,0,11,7,,0,,531.4,552.4,472.0,558.2,524.6,601.1,427.5,469.3,534.8,534.8,498.26475415318333,522.9855367381397,513.8843866316763,535.9511124983483,518.2014775356824,542.5785545750995,514.6780003510146,515.7772509060943,533.5483487941524,507.30839272867144,-0.062034900138515425,0.007823623444265237,-0.01750360622896352,0.043153983734693924,-0.0054342965348315175,0.06088460062400891,-0.015277308983474569,-0.0121992831805251,0.03667158474703136,-0.036084397483701736,9.022803615355858,-0.0266743444593267,-0.0427648045743343,0.0200342623353418,0.00394380222033419,-0.49603940027042404,-0.795259581583364,0.41653431121266105,0.066949436001085,0.632986183041967,0.449035618846337,0.6877896254174639,0.9482377642771321,0.33723652988886105,0.799125012311707,0,0,0,0
Immunoglobulin heavy constant gamma 2B (Fragment),Ighg2b,A0A0A6YVP0,Immunoglobulin heavy constant gamma 2B (Fragment) OS=Mus musculus GN=Ighg2b PE=1 SV=2,,,,False,False,False,39,11,50,0,10,,,0,,1033.7,1212.1,1230.0,986.9,951.6,822.8,507.6,339.2,543.8,505.2,969.2440277910155,1147.5575110070583,1339.147871942716,947.5638712372264,939.993377855424,742.6944513465177,611.1124046273101,372.79276264084206,542.5272851051984,479.22999253276896,0.36481334405701027,0.6084479559956559,0.831196773751012,0.3321765960120313,0.32060399674053386,-0.019277796457462415,-0.3006088306877768,-1.0136727445303748,-0.4723509002063455,-0.6513283946742874,9.55590278624064,-0.5525073662310439,0.27509572822494605,-1.31393670440489,-0.486333609948904,-3.0544758040477697,1.52083627661286,-8.12134701688396,-2.45438268147381,0.0154001905879892,0.166161815021746,3.5518800269242795e-05,0.0391795660537868,24.385432271941298,0.00020375130349571799,0,0,-1,0
Regulator of nonsense transcripts 1,Upf1,Q9EPU0,Regulator of nonsense transcripts 1 OS=Mus musculus GN=Upf1 PE=1 SV=2,19704,Upf1,ENSMUSG00000058301.8,False,False,False,22,19,41,0,19,8,,0,,479.7,503.9,446.6,466.1,489.6,512.3,356.2,433.3,463.2,500.3,449.78848808295453,477.0680882736216,486.23043870700565,447.52205936130434,483.6283709520971,462.42387873702114,428.83813736849453,476.21198128619363,462.1159221418314,474.58187898682564,-0.04646372823846079,0.03848472034504091,0.06592974553338138,-0.053751667603354036,0.05818841408191133,-0.006494567453971811,-0.11527725235340469,0.03589345325215376,-0.0074556671680099385,0.03094654960472276,8.85956665516678,0.0806806884666464,0.0170985393073764,0.00047786601630228604,-0.0631042831429678,1.2753410471175801,0.270281147061175,0.008445354717734329,-0.910594361589551,0.237392177321528,0.7936727665992059,0.993465049170092,0.38868653563633293,0.674575799647989,0.5910905862721889,0,0,0,0
Isoform 3 of F-actin-capping protein subunit beta,Capzb,P47757-4,Isoform 3 of F-actin-capping protein subunit beta OS=Mus musculus GN=Capzb,12345,Capzb,ENSMUSG00000028745.18,False,False,False,52,15,56,0,1,4,,0,,82.7,74.7,53.2,81.6,69.4,80.0,48.4,71.6,67.9,79.4,77.54327280479538,70.72233815050512,57.92086730679064,78.3475649943841,68.55353134002357,72.21141967394436,58.26997711576399,78.69092513291359,67.74108616889109,75.31841133630613,0.1447435334635827,0.01190787889678191,-0.27617488805564694,0.159630343561453,-0.03302710930022279,0.041968912598445485,-0.2675053494481716,0.1659391759767983,-0.050226974180258566,0.10274447648723406,6.13218618843453,0.18558711118612195,-0.10314277569570598,0.112660051326351,-0.176069835555477,1.2882289293388998,-0.7159522374927559,0.8743195457745391,-1.11567980423801,0.233087772061906,0.494051338997351,0.407007740080669,0.29642049115263497,0.724308799907712,0.564919267051761,0,0,0,0
C->U-editing enzyme APOBEC-2,Apobec2,Q9WV35,C->U-editing enzyme APOBEC-2 OS=Mus musculus GN=Apobec2 PE=1 SV=1,11811,Apobec2,ENSMUSG00000040694.3,False,False,False,73,12,38,12,12,17,,0,,602.8,586.4,523.8,568.8,567.3,531.8,471.4,505.2,535.8,550.7,565.2126341805399,555.1750882390388,570.2810205882882,546.1286148137951,560.3806675676566,480.02541228254506,567.530314305189,555.232616999273,534.5460083842687,522.391046887957,0.05245347863528593,0.026602596986510463,0.06533278353891347,0.0029005139545255076,0.040066949537587604,-0.18322945257345857,0.05835721927255477,0.026752085245247414,-0.028026109837457014,-0.06121006475969182,9.090196425689381,0.0416080868664892,0.0266458879741851,-0.0689576495042026,-0.0839198483965067,0.562116865710419,0.359980574934415,-1.04156487287967,-1.0349585011014,0.589181278211234,0.7280261675843801,0.32756816298846503,0.330463877907455,0.86037610948026,0.49927096864776394,0,0,0,0
Glutaredoxin-3,Glrx3,Q9CQM9,Glutaredoxin-3 OS=Mus musculus GN=Glrx3 PE=1 SV=1,30926,Glrx3,ENSMUSG00000031068.8,False,False,False,46,17,54,3,17,7,,0,,1029.7,994.6,889.2,970.0,951.3,957.5,759.1,896.9,983.3,989.9,965.4934462768779,941.6390565527764,968.1059249849293,931.3374760361837,939.6970369418503,864.2804292225215,913.8995791028192,985.7247311691369,980.9986749612755,939.0137957406729,0.03494418903986052,-0.0011481166545745936,0.03884263090527185,-0.017018245013071365,-0.0041265776183703196,-0.12482278404147884,-0.0442866291073436,0.06486254542087799,0.057928910567344616,-0.005175923498510926,9.88017846699941,0.123759884070985,0.0347853124125788,0.014992276399715,-0.0739822952586913,2.39011454977869,0.6717918487077321,0.32371394514949,-1.3042955113364298,0.0433440751323639,0.5203295244300821,0.7543181718604091,0.22781426872816898,2.16453763190755,0.16896258200170003,0,0,0,0
Peptidyl-prolyl cis-trans isomerase D,Ppid,Q9CR16,Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus GN=Ppid PE=1 SV=3,67738,Ppid,ENSMUSG00000027804.13,False,False,False,53,20,57,17,19,3,,0,,1227.0,1323.2,1075.5,1199.9,1162.4,1319.7,1028.9,1047.8,1245.2,1255.7,1150.490879461716,1252.7416042938205,1170.9378343694234,1152.074059274038,1148.2222597931325,1191.2176317963047,1238.718583768793,1151.5691529925539,1242.2857216127127,1191.150240743068,-0.04663817753055888,0.07620114490568497,-0.021223239619548195,-0.04465426299631048,-0.04948579461877678,0.003549289081865581,0.0599607442726775,-0.045286674991533715,0.06410930267105464,0.0034676688254382526,10.2146720088077,-0.024324917842283997,0.0498499380594044,0.00465018958312591,0.0788250454848143,-0.406749221812378,0.8335659608194649,0.0869362722472465,1.20323084228781,0.694680917124629,0.428313990417857,0.9328234851411981,0.262723061531432,0.515469546537736,0.6828866251072149,0,0,0,0
Aspartyl aminopeptidase,Dnpep,Q3TVK3,Aspartyl aminopeptidase OS=Mus musculus GN=Dnpep PE=1 SV=1,13437,Dnpep,ENSMUSG00000026209.15,False,False,False,36,14,44,0,14,1,,0,,989.5,1036.0,964.9,1024.9,1071.9,1153.4,899.1,982.8,1076.6,1056.7,927.8001020597948,980.8345692626949,1050.523399705306,984.049256896376,1058.8260841984331,1041.108143149093,1082.4490996856077,1080.1318606232887,1074.0803147191184,1002.3799151016963,-0.1465642770761253,-0.0663684546218466,0.03265811035912769,-0.0616477500352115,0.0440154541246347,0.019669746577534397,0.07584899920865773,0.07275725777139996,0.06465168829113388,-0.03502077459930675,10.004234471737801,-0.0136299824053481,-0.0512753924909894,0.0942209309340249,0.0565755208483836,-0.19165030251195103,-0.7209799829573751,1.48120991774086,0.7261931562433851,0.852712252535788,0.49111389651257104,0.17620067440839202,0.488079964042581,1.04592877985551,0.4227280606112879,0,0,0,0
ATP-dependent RNA helicase A,Dhx9,E9QNN1,ATP-dependent RNA helicase A OS=Mus musculus GN=Dhx9 PE=1 SV=1,13211,Dhx9,ENSMUSG00000042699.11,False,False,False,18,19,45,0,19,1,,0,,468.1,475.5,449.0,462.5,490.2,580.9,416.2,483.8,499.0,507.6,438.9118016919555,450.18034525522336,488.8434101644548,444.06554914096387,484.22105277924425,524.3451711074284,501.07364618968955,531.7132622807766,497.8321354679919,481.50661957567996,-0.13903373087924642,-0.10246172302803913,0.01640761118816414,-0.1221921430025148,0.002701012104846967,0.11755204246078854,0.05205786812905977,0.13768365780895842,0.04269456691612383,-0.005409161698127107,8.91682098331804,-0.0264819342859361,-0.0152837154575387,0.133352301915362,0.14455052074376,-0.36060536651216707,-0.20811885396001398,2.03019617586483,1.7968487406063602,0.7275764260453391,0.8402509850720731,0.0762378966290788,0.109450680858129,2.50402850953022,0.131907092981792,0,0,0,0
COP9 signalosome complex subunit 4,Cops4,O88544,COP9 signalosome complex subunit 4 OS=Mus musculus GN=Cops4 PE=1 SV=1,26891,Cops4,ENSMUSG00000035297.14,False,False,False,53,17,42,6,16,5,,0,,875.1,789.7,700.2,798.9,782.7,847.8,642.9,716.7,830.6,824.7,820.5334707554587,747.6496711841219,762.3344227108047,767.0572263972239,773.1534435134935,765.2605199946253,774.0034770191048,787.6785760161896,828.6560555505292,782.305967620298,0.07217797959963868,-0.06202178517909829,-0.033960183440335356,-0.0250499907902757,-0.013629438651879155,-0.028433232433187072,-0.012044157637065567,0.013222831578026728,0.086389211687802,0.003348765266382614,9.60824039474653,0.0545589645458673,0.0114050517144832,0.0422549325173378,-0.0008989803140462269,0.9351225948727758,0.19547881164313,0.8097199699103442,-0.0140657207148677,0.37664181999036295,0.849811271738385,0.441134517709753,0.989116310687235,0.431658014792903,0.736010082007353,0,0,0,0
Translationally-controlled tumor protein,Tpt1,P63028,Translationally-controlled tumor protein OS=Mus musculus GN=Tpt1 PE=1 SV=1,22070,Tpt1,ENSMUSG00000060126.14,False,False,False,42,9,58,3,9,14,,0,,1693.3,1966.5,1694.7,1662.7,1690.1,1911.2,1669.1,1628.8,1765.2,1778.9,1587.7149194723097,1861.7868537211289,1845.0844703913176,1596.4276509333636,1669.4859267690751,1725.1308160105307,2009.4714628909437,1790.1086432470624,1761.068708473145,1687.4549360976696,-0.13969280149243168,0.09004322011554855,0.07704217067743535,-0.13179752320958293,-0.06724076359891562,-0.019938930542215516,0.20017139380092708,0.03340245296596933,0.009806501728727213,-0.0517957204454671,10.7724289802568,-0.0929784868796091,0.10865000650444198,-0.0119931183504445,0.189635375033607,-1.01222405976229,1.1828343778010502,-0.145975949093401,1.88461617216003,0.34057973771189304,0.27028018752617805,0.887491922538759,0.09559867629857599,1.19588034479716,0.370458730314836,0,0,0,0
Ubiquitin carboxyl-terminal hydrolase isozyme L3,Uchl3,Q9JKB1,Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus GN=Uchl3 PE=1 SV=2,50933,Uchl3,ENSMUSG00000022111.8,False,False,False,45,11,42,6,11,14,,0,,893.3,968.4,814.2,906.7,835.9,920.9,742.8,776.1,902.4,915.4,837.5986166447848,916.8341668667894,886.4505669396417,870.5605046618637,825.7045655205432,831.243704721692,894.2755992063945,852.9612708890257,900.2880141208735,868.3434979503102,-0.05130634315397664,0.07909540605771781,0.030474778534410163,0.004379167128977457,-0.07193972045820907,-0.062293893163692715,0.04315410916389162,-0.025085165930324393,0.052821209925038914,0.0007004518961739592,9.76142159248329,0.0190487239635342,0.0532015571440017,-0.0099424485157531,0.0242103846647144,0.30059983367215304,0.8395512087424519,-0.175416808302893,0.348765818324151,0.7712568571924621,0.425137019741949,0.86503877852817,0.73611770860434,0.26746028414201395,0.84716150299639,0,0,0,0
